"REF_DATE","GEO","DGUID","Supply and disposition","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-04","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","521","","","","0"
"2013-04","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","224","","","","0"
"2013-04","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","..","","","0"
"2013-04","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","","..","","","0"
"2013-05","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","309870","","","","0"
"2013-05","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","378490","","","","0"
"2013-05","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","403926","","","","0"
"2013-05","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","54143","","","","0"
"2013-05","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","526689","","","","0"
"2013-05","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","309870","","","","0"
"2013-05","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","291056","","","","0"
"2013-05","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","18814","","","","0"
"2013-05","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","160163","","","","0"
"2013-05","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","428734","","","","0"
"2013-05","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","208690","","","","0"
"2013-05","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","","..","","","0"
"2013-05","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","31244","","","","0"
"2013-05","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","446017","","","","0"
"2013-05","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","160163","","","","0"
"2013-05","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","150006","","","","0"
"2013-05","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","","..","","","0"
"2013-05","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","10157","","","","0"
"2013-05","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","..","","","0"
"2013-05","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","","..","","","0"
"2013-06","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","297289","","","","0"
"2013-06","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","526689","","","","0"
"2013-06","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","429122","","","","0"
"2013-06","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","4836","","","","0"
"2013-06","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","663358","","","","0"
"2013-06","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","297289","","","","0"
"2013-06","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","275630","","","","0"
"2013-06","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","21659","","","","0"
"2013-06","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","160047","","","","0"
"2013-06","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","446017","","","","0"
"2013-06","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","198468","","","","0"
"2013-06","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","","..","","","0"
"2013-06","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","1657","","","","0"
"2013-06","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","482781","","","","0"
"2013-06","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","160047","","","","0"
"2013-06","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","151331","","","","0"
"2013-06","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","7483","","","","0"
"2013-06","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","1233","","","","0"
"2013-06","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","..","","","0"
"2013-06","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","","..","","","0"
"2013-07","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","292861","","","","0"
"2013-07","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","663358","","","","0"
"2013-07","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","404800","","","","0"
"2013-07","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","-35","","","","0"
"2013-07","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","775262","","","","0"
"2013-07","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","292861","","","","0"
"2013-07","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","270418","","","","0"
"2013-07","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","22443","","","","0"
"2013-07","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","209932","","r","","0"
"2013-07","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","482781","","","","0"
"2013-07","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","201306","","","","0"
"2013-07","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","24603","","r","","0"
"2013-07","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","32805","","","","0"
"2013-07","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","465953","","","","0"
"2013-07","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","209932","","r","","0"
"2013-07","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","209606","","r","","0"
"2013-07","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","","..","","","0"
"2013-07","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","326","","","","0"
"2013-07","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","..","","","0"
"2013-07","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","","..","","","0"
"2013-08","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","257357","","","","0"
"2013-08","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","775261","","r","","0"
"2013-08","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","318104","","","","0"
"2013-08","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","691","","r","","0"
"2013-08","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","836699","","","","0"
"2013-08","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","257357","","","","0"
"2013-08","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","233458","","","","0"
"2013-08","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","23899","","","","0"
"2013-08","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","174676","","r","","0"
"2013-08","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","465953","","","","0"
"2013-08","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","195074","","","","0"
"2013-08","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","17145","","r","","0"
"2013-08","Canada","2016A000011124","Coal coke, adjustments","Metric tonnes","214","units ","0","v43973915","1.13","19461","","","","0"
"2013-08","Canada","2016A000011124","Coal coke, stocks closing","Metric tonnes","214","units ","0","v43973916","1.14","484035","","","","0"
"2013-08","Canada","2016A000011124","Disposition of coal coke","Metric tonnes","214","units ","0","v43973917","1.15","174676","","r","","0"
"2013-08","Canada","2016A000011124","Coal coke, used in blast furnaces","Metric tonnes","214","units ","0","v43973918","1.16","161849","","r","","0"
"2013-08","Canada","2016A000011124","Coal coke, used in associated works","Metric tonnes","214","units ","0","v43973919","1.17","11627","","","","0"
"2013-08","Canada","2016A000011124","Coal coke, sold for industrial use","Metric tonnes","214","units ","0","v43973920","1.18","1200","","","","0"
"2013-08","Canada","2016A000011124","Coal coke, sold for export","Metric tonnes","214","units ","0","v43973921","1.19","","..","","","0"
"2013-08","Canada","2016A000011124","Coal coke, all other sales and/or uses","Metric tonnes","214","units ","0","v43973923","1.20","","..","","","0"
"2013-09","Canada","2016A000011124","Supply of coal to coke plants","Metric tonnes","214","units ","0","v43973911","1.1","288219","","","","0"
"2013-09","Canada","2016A000011124","Coal, stocks opening","Metric tonnes","214","units ","0","v43973922","1.2","836699","","","","0"
"2013-09","Canada","2016A000011124","Coal, received","Metric tonnes","214","units ","0","v43973924","1.3","308254","","","","0"
"2013-09","Canada","2016A000011124","Coal, inventory adjustments","Metric tonnes","214","units ","0","v43973925","1.4","11216","","","","0"
"2013-09","Canada","2016A000011124","Coal, stocks closing","Metric tonnes","214","units ","0","v43973926","1.5","867950","","","","0"
"2013-09","Canada","2016A000011124","Disposition of coal by coke plants","Metric tonnes","214","units ","0","v43973927","1.6","288219","","","","0"
"2013-09","Canada","2016A000011124","Coal, charged to ovens","Metric tonnes","214","units ","0","v43973928","1.7","259630","","","","0"
"2013-09","Canada","2016A000011124","Coal, sold or used for other purposes","Metric tonnes","214","units ","0","v43973929","1.8","28589","","","","0"
"2013-09","Canada","2016A000011124","Supply of coal coke","Metric tonnes","214","units ","0","v43973930","1.9","159386","","r","","0"
"2013-09","Canada","2016A000011124","Coal coke, stocks opening","Metric tonnes","214","units ","0","v43973912","1.10","484035","","","","0"
"2013-09","Canada","2016A000011124","Coal coke, production","Metric tonnes","214","units ","0","v43973913","1.11","191451","","","","0"
"2013-09","Canada","2016A000011124","Coal coke, received","Metric tonnes","214","units ","0","v43973914","1.12","18929","","r","","0"
